title,adult,genres,original_language,popularity,release_date,runtime,vote_count,actors,director,keywords,rounded_averages,num_genres,main_genre,num_actors,main_actor,release_year,log_vote_count,log_popularity,log_runtime
The Last King of Scotland,False,['Drama'],en,14.481,2006-01-12,123.0,1966.0,"['Forest Whitaker', 'James McAvoy', 'Simon McBurney', 'Gillian Anderson']",Unknown,"['diplomat', 'luxury', 'naivety', 'based on novel or book', 'general', 'kidnapping', 'dictator', 'africa', 'mass murder', '1970s', 'charisma', 'polygamy', 'uganda', 'dictatorship', 'historical fiction', 'doctor', 'idi amin', 'scottish', 'kampala']",7.4,0.0,,0.0,,2006,7.584264818389059,2.7396134655583286,4.820281565605037
Space Station 76,False,"['Drama', 'Comedy', 'Science Fiction']",en,13.663,2014-09-19,94.0,201.0,"['Matt Bomer', ""Jerry O'Connell"", 'Liv Tyler', 'Marisa Coughlan']",Unknown,"['future', 'asteroid', 'retro', 'space station']",4.9,0.0,,0.0,,2014,5.308267697401205,2.685327313994942,4.553876891600541
Outcast,False,"['Action', 'Adventure']",en,20.998,2014-09-26,98.0,444.0,"['Nicolas Cage', 'Hayden Christensen', 'Liu Yifei', 'Summer Jike']",Unknown,"['asia', 'emperor', 'crusade', 'knight', 'chinese emperor', 'warrior', '12th century', 'the crusades']",5.1,0.0,,0.0,,2014,6.09807428216624,3.090951540134925,4.59511985013459
Trespass Against Us,False,"['Action', 'Crime', 'Drama']",en,13.472,2016-10-14,99.0,305.0,"['Michael Fassbender', 'Brendan Gleeson', 'Lyndsey Marshal', 'Rory Kinnear']",Unknown,"['parent child relationship', 'gangster', 'poacher', 'family', 'crime family']",5.8,0.0,,0.0,,2016,5.723585101952381,2.672215748092994,4.605170185988092
Deception,False,"['Thriller', 'Mystery']",en,17.496,2008-04-24,107.0,617.0,"['Hugh Jackman', 'Ewan McGregor', 'Michelle Williams', 'Natasha Henstridge']",Unknown,"['deception', 'heist', 'lawyer']",5.9,0.0,,0.0,,2008,6.42648845745769,2.917554492489967,4.68213122712422
Chinatown,False,"['Crime', 'Drama', 'Mystery', 'Thriller']",en,34.099,1974-06-20,130.0,3547.0,"['Jack Nicholson', 'Faye Dunaway', 'Perry Lopez', 'John Hillerman']",Unknown,"['dying and death', 'sea', 'pedophilia', 'rape', 'mistake in person', 'river', 'chinatown', 'barrage', 'conspiracy', 'whodunit', 'los angeles, california', 'private detective', 'neo-noir']",7.9,0.0,,0.0,,1974,8.17413934342947,3.5581726400374816,4.875197323201151
Dallas Buyers Club,False,"['Drama', 'History']",en,26.077,2013-11-01,117.0,8157.0,"['Matthew McConaughey', 'Jennifer Garner', 'Jared Leto', ""Denis O'Hare""]",Unknown,"['aids', 'homophobia', 'rodeo', 'texas', 'biography', 'dallas texas', 'based on true story', 'hiv', 'drugs', 'lgbt', 'treatment', '1980s', 'trans woman']",7.9,0.0,,0.0,,2013,9.006754319877503,3.298684659041616,4.770684624465665
Bloodshot,False,"['Action', 'Science Fiction', 'Adventure']",en,29.549,2020-03-05,110.0,4762.0,"['Vin Diesel', 'Eiza González', 'Sam Heughan', 'Toby Kebbell']",Unknown,"['nanotechnology', 'superhero', 'based on comic', 'memory', 'psychotronic', 'valiant comics']",6.7,0.0,,0.0,,2020,8.46863300080086,3.419331951857638,4.709530201312334
Equilibrium,False,"['Action', 'Science Fiction', 'Thriller']",en,22.02,2002-12-06,107.0,4256.0,"['Christian Bale', 'Taye Diggs', 'Angus Macfadyen', 'Matthew Harbour']",Unknown,"['martial arts', 'resistance', 'dystopia', 'fascism', 'anti hero', 'totalitarian regime', 'destroy', 'phasing', 'book burning', 'outlaw', 'urban setting', 'government agent']",7.0,0.0,,0.0,,2002,8.356319965828153,3.1363634032937364,4.68213122712422
Covet: Island of Desire,False,['Romance'],ko,21.644,2017-05-04,81.0,10.0,"['Han Jae Bum', 'Kim Hwa-yeon', 'Park Cho-hyeon', 'Bae Geon-sik']",Unknown,['softcore'],5.3,0.0,,0.0,,2017,2.3978952727983707,3.1198949161744136,4.406719247264253
The Catholic School,False,['Drama'],it,13.824,2021-10-07,107.0,394.0,"['Benedetta Porcaroli', 'Giulio Pranno', 'Emanuele Maria Di Stefano', 'Giulio Fochetti']",Unknown,"['rape', 'based on novel or book', 'rape and murder', 'full frontal female nudity', 'hairy vagina']",6.2,0.0,,0.0,,2021,5.978885764901122,2.6962474889830585,4.68213122712422
Money Monster,False,"['Thriller', 'Drama']",en,13.566,2016-05-12,98.0,2814.0,"['George Clooney', 'Julia Roberts', ""Jack O'Connell"", 'Dominic West']",Unknown,"['sniper', 'new york city', 'police', 'bomb', 'hostage', 'hostage-taking', 'stock market', 'stock fraud', 'woman director', 'television / tv studio', 'cable news']",6.4,0.0,,0.0,,2016,7.942717540573791,2.6786900457957237,4.59511985013459
Touch of Evil,False,"['Crime', 'Thriller', 'Mystery']",en,16.646,1958-03-30,111.0,1340.0,"['Charlton Heston', 'Janet Leigh', 'Joseph Calleia', 'Akim Tamiroff']",Unknown,"['hotel', 'gangster', 'brothel', 'border', 'investigation', 'honeymoon', 'usa–mexico border', 'car bomb', 'film noir', 'black and white']",7.8,0.0,,0.0,,1958,7.201170883281678,2.870509128799913,4.718498871295094
The Grudge 2,False,"['Horror', 'Thriller']",en,16.032,2006-10-12,102.0,958.0,"['Amber Tamblyn', 'Edison Chen', 'Takako Fuji', 'Ohga Tanaka']",Unknown,"['remake', 'little boy', 'curse', 'tokyo, japan', 'telephone terror', 'mysterious death']",5.5,0.0,,0.0,,2006,6.8658910748834385,2.835093927591178,4.634728988229636
RoboCop 3,False,"['Action', 'Adventure', 'Crime', 'Science Fiction', 'Thriller']",en,22.097,1993-01-21,104.0,1170.0,"['Robert John Burke', 'Nancy Allen', 'Rip Torn', 'John Castle']",Unknown,"['police', 'cyborg', 'dystopia', 'sequel', 'cyberpunk', 'policeman']",4.8,0.0,,0.0,,1993,7.065613363597717,3.139702738964022,4.653960350157523
Grease 2,False,"['Comedy', 'Music', 'Romance']",en,14.805,1982-06-11,115.0,640.0,"['Maxwell Caulfield', 'Michelle Pfeiffer', 'Lorna Luft', 'Maureen Teefy']",Unknown,"['musical', 'talent show', 'motorcycle', 'woman director']",5.1,0.0,,0.0,,1982,6.46302945692067,2.760326345667581,4.7535901911063645
Along for the Ride,False,"['Romance', 'Drama']",en,15.172,2022-05-06,106.0,314.0,"['Emma Pasarow', 'Belmont Cameli', 'Kate Bosworth', 'Andie MacDowell']",Unknown,"['summer', 'insomniac', 'based on young adult novel']",6.7,0.0,,0.0,,2022,5.752572638825633,2.7832813517785246,4.672828834461906
Zeros and Ones,False,"['War', 'Thriller']",en,14.337,2021-11-18,85.0,196.0,"['Ethan Hawke', 'Cristina Chiriac', 'Valerio Mastandrea', 'Babak Karimi']",Unknown,"['rome, italy', 'twin brother', 'terrorism', 'pandemic']",4.9,0.0,,0.0,,2021,5.2832037287379885,2.7302682096686426,4.454347296253507
Come Away,False,"['Fantasy', 'Adventure']",en,21.527,2020-11-12,94.0,270.0,"['Angelina Jolie', 'Jordan A. Nash', 'Keira Chansa', 'Michael Caine']",Unknown,['woman director'],5.8,0.0,,0.0,,2020,5.602118820879701,3.114714589785857,4.553876891600541
The Unhealer,False,"['Fantasy', 'Thriller', 'Horror']",en,29.086,2020-10-09,94.0,59.0,"['Natasha Henstridge', 'Lance Henriksen', 'Adam Beach', 'Chris Browning']",Unknown,[],6.0,0.0,,0.0,,2020,4.0943445622221,3.404059947275632,4.553876891600541
Guilty of Romance,False,"['Thriller', 'Horror', 'Mystery']",ja,16.436,2011-09-30,145.0,193.0,"['Miki Mizuno', 'Makoto Togashi', 'Megumi Kagurazaka', 'Satoshi Nikaido']",Unknown,['pink film'],7.0,0.0,,0.0,,2011,5.267858159063328,2.858537034376146,4.983606621708336
"Thank You, I'm Sorry",False,"['Comedy', 'Drama']",sv,37.272,2023-12-26,91.0,16.0,"['Sanna Sundqvist', 'Ia Langhammer', 'Ville Virtanen', 'Jonatan Rodriguez']",Unknown,['pregnant woman'],5.5,0.0,,0.0,,2023,2.833213344056216,3.6447185583281665,4.5217885770490405
Fear the Night,False,"['Action', 'Thriller']",en,53.209,2023-07-21,92.0,169.0,"['Maggie Q', 'Kat Foster', 'Travis Hammer', 'Gia Crovatin']",Unknown,"['iraq war veteran', 'female protagonist', 'home invasion']",6.3,0.0,,0.0,,2023,5.135798437050262,3.992846946321066,4.532599493153256
The Hunting,False,['Horror'],en,20.412,2022-01-21,91.0,65.0,"['Angela Cole', 'Heidi Azaro', 'Joelle Westwood', 'Keith Migra']",Unknown,"['monster', 'investigation', 'werewolf']",5.6,0.0,,0.0,,2022,4.189654742026425,3.0639515125311347,4.5217885770490405
The Girl Who Kicked the Hornet's Nest,False,"['Action', 'Thriller', 'Crime', 'Mystery']",sv,12.784,2009-11-27,147.0,1268.0,"['Michael Nyqvist', 'Noomi Rapace', 'Lena Endre', 'Annika Hallin']",Unknown,"['hacker', 'hospital', 'pedophile', 'newspaper man', 'threat', 'millennium']",7.1,0.0,,0.0,,2009,7.1459844677143876,2.6235084992256286,4.997212273764115
Hurricane Season,False,['Drama'],en,13.682,2009-12-08,103.0,55.0,"['Forest Whitaker', 'Taraji P. Henson', 'Bonnie Hunt', 'Isaiah Washington']",Unknown,"['basketball', 'hurricane katrina']",6.8,0.0,,0.0,,2009,4.02535169073515,2.6866222536885895,4.6443908991413725
The Taking of Pelham 1 2 3,False,"['Crime', 'Thriller', 'Action']",en,15.553,2009-06-10,106.0,2950.0,"['Denzel Washington', 'John Travolta', 'John Turturro', 'Luis Guzmán']",Unknown,"['new york city', 'hostage', 'motorcycle crash', 'remake', 'new york subway', 'subway train', 'stock market', 'subway tunnel', 'aftercreditsstinger']",6.4,0.0,,0.0,,2009,7.989899374942939,2.8065673542780285,4.672828834461906
Moana,False,"['Adventure', 'Comedy', 'Family', 'Animation']",en,21.683,2016-10-13,107.0,11773.0,"[""Auli'i Cravalho"", 'Dwayne Johnson', 'Rachel House', 'Temuera Morrison']",Unknown,"['sailboat', 'sea', 'island', 'saving the world', 'ocean', 'cartoon', 'mythology', 'musical', 'curse', 'sailor', 'aftercreditsstinger', 'demigod', 'polynesia', 'voyage', 'pacific  ocean', 'quest', 'island life', 'animal sidekick']",7.6,0.0,,0.0,,2016,9.373648989588206,3.1216157452442426,4.68213122712422
The Car,False,"['Horror', 'Action', 'Thriller']",en,13.861,1977-05-12,96.0,259.0,"['James Brolin', 'Kathleen Lloyd', 'John Marley', 'R. G. Armstrong']",Unknown,"['small town', 'supernatural', 'desert']",6.3,0.0,,0.0,,1977,5.560681631015528,2.6987403317764325,4.574710978503383
The Triplets of Belleville,False,"['Animation', 'Comedy', 'Drama']",fr,14.74,2003-06-11,80.0,875.0,"['Suzy Falk', 'Lina Boudreau', 'Betty Bonifassi', 'Michèle Caucheteux']",Unknown,"['france', 'kidnapping', 'biker', 'tour de france', 'mafia', 'dog', 'triplet', 'band singer', 'silent film', 'adult animation', 'old woman']",7.4,0.0,,0.0,,2003,6.775366090936392,2.756205242989257,4.394449154672439
Nowhere Boy,False,['Drama'],en,14.231,2009-12-25,98.0,763.0,"['Aaron Taylor-Johnson', 'Anne-Marie Duff', 'Kristin Scott Thomas', 'David Threlfall']",Unknown,"['musician', 'biography', 'based on true story', 'liverpool, england', 'dark past', 'hit by a car', 'new brighton england', 'woman director', '1950s', 'aspiring musician']",7.2,0.0,,0.0,,2009,6.638567789166521,2.723332824633367,4.59511985013459
Young Mother 5,False,"['Drama', 'Romance']",ko,16.381,2020-04-03,95.0,11.0,"['Lee Eun-mi', 'Cheon Yoo-ji', 'Min Do-yoon', 'Park Do-jin']",Unknown,['softcore'],5.5,0.0,,0.0,,2020,2.4849066497880004,2.855377655581343,4.564348191467836
Rango,False,"['Animation', 'Comedy', 'Family', 'Western', 'Adventure']",en,55.69,2011-03-02,107.0,6122.0,"['Johnny Depp', 'Isla Fisher', 'Ned Beatty', 'Bill Nighy']",Unknown,"['hero', 'gunslinger', 'sheriff', 'nevada', 'mayor', 'pet', 'native american', 'water supply', 'outlaw', 'water shortage', 'spirit', 'mariachi', 'disillusionment', 'desert', 'construction', 'frontier town', 'small western town', 'animal life', 'animal protagonist', 'old west', 'high noon']",6.8,0.0,,0.0,,2011,8.719807451477955,4.037597828336212,4.68213122712422
Dog Gone,False,"['Family', 'Adventure', 'Drama']",en,14.543,2023-01-13,95.0,149.0,"['Johnny Berchtold', 'Rob Lowe', 'Kimberly Williams-Paisley', 'Nick Peine']",Unknown,"['family', 'missing dog']",6.4,0.0,,0.0,,2023,5.0106352940962555,2.7436103765007607,4.564348191467836
August: Osage County,False,"['Comedy', 'Drama']",en,14.904,2013-12-26,121.0,1402.0,"['Julia Roberts', 'Meryl Streep', 'Julianne Nicholson', 'Juliette Lewis']",Unknown,"['suicide', 'funeral', 'drug addiction', 'oklahoma', 'based on play or musical', 'dysfunctional family', 'cancer', 'midwest', 'southern', 'bleak comedy', 'mental disorders', 'mother daughter relationship', 'pills']",6.8,0.0,,0.0,,2013,7.246368080102461,2.766570649914218,4.804021044733257
The Host,False,"['Horror', 'Drama', 'Science Fiction']",ko,21.722,2006-07-27,120.0,2595.0,"['Song Kang-ho', 'Byun Hee-bong', 'Park Hae-il', 'Bae Doona']",Unknown,"['daughter', 'pollution', 'monster', 'river', 'bravery', 'sewerage', 'formaldehyde', 'snack bar', 'archer', 'family', 'asian origins', 'seoul, south korea', 'han river']",7.0,0.0,,0.0,,2006,7.86172707782398,3.1233336181477127,4.795790545596741
The Roundup: No Way Out,False,"['Action', 'Crime', 'Comedy', 'Thriller']",ko,32.99,2023-05-31,105.0,164.0,"['Ma Dong-seok', 'Lee Jun-hyuk', 'Munetaka Aoki', 'Lee Beom-su']",Unknown,"['drug crime', 'police', 'detective', 'sequel', 'incheon']",7.0,0.0,,0.0,,2023,5.10594547390058,3.5260663637080247,4.663439094112067
The Peeping,False,"['Thriller', 'Crime', 'Mystery', 'Romance']",cn,14.426,2002-03-16,93.0,8.0,"['Daniel Wu', 'Grace Lam', 'Teresa Mak Ka-Kei', 'Jenny Yam Kong-Sau']",Unknown,"['peeping tom', 'voyeurism']",4.5,0.0,,0.0,,2002,2.1972245773362196,2.7360543975118072,4.543294782270004
Horns,False,"['Drama', 'Fantasy', 'Thriller']",en,12.8,2013-09-06,120.0,2192.0,"['Daniel Radcliffe', 'Juno Temple', 'Max Minghella', 'Joe Anderson']",Unknown,['death of girlfriend'],6.3,0.0,,0.0,,2013,7.693025748417888,2.624668592163159,4.795790545596741
The City of Lost Children,False,"['Fantasy', 'Science Fiction', 'Adventure']",fr,13.334,1995-05-17,108.0,1011.0,"['Ron Perlman', 'Dominique Pinon', 'Judith Vittet', 'Daniel Emilfork']",Unknown,"['rescue', 'friendship', 'island', 'dream', 'clone', 'dystopia', 'eye', 'aging', 'steampunk', 'childhood', 'child kidnapping', 'flea']",7.3,0.0,,0.0,,1995,6.919683849847411,2.6626343375717276,4.6913478822291435
Body of Evidence,False,"['Drama', 'Thriller', 'Romance']",en,19.354,1993-01-15,101.0,275.0,"['Madonna', 'Willem Dafoe', 'Julianne Moore', 'Anne Archer']",Unknown,"['infidelity', 'eroticism', 'seduction', 'murder', 'drugs', 'neo-noir']",5.0,0.0,,0.0,,1993,5.62040086571715,3.01327745276974,4.624972813284271
Death Race: Inferno,False,"['Action', 'Science Fiction', 'Thriller']",en,30.423,2013-01-04,104.0,704.0,"['Luke Goss', 'Ving Rhames', 'Danny Trejo', 'Tanit Phoenix']",Unknown,"['sequel', 'street race', 'death game']",5.8,0.0,,0.0,,2013,6.558197802812269,3.4475401088551085,4.653960350157523
Mr. 365,False,"['Romance', 'TV Movie']",en,13.234,2018-10-15,90.0,39.0,"['Chelsea Hobbs', 'Christopher Russell', 'Jill Morrison', 'Matthew Kevin Anderson']",Unknown,"['based on novel or book', 'television producer', 'christmas']",6.4,0.0,,0.0,,2018,3.6888794541139363,2.6556334688770793,4.51085950651685
Appendage,False,['Horror'],en,34.242,2023-03-11,94.0,97.0,"['Hadley Robinson', 'Emily Hampshire', 'Kausar Mohammed', 'Brandon Mychal Smith']",Unknown,"['suicide attempt', 'birthmark', 'fashion designer', 'mental health', 'mother daughter relationship', 'based on short film', 'body horror', 'loss of twin']",5.8,0.0,,0.0,,2023,4.584967478670572,3.5622385531465386,4.553876891600541
Y Tu Mamá También,False,"['Drama', 'Romance']",es,30.42,2001-06-08,106.0,1388.0,"['Gael García Bernal', 'Diego Luna', 'Maribel Verdú', 'Daniel Giménez Cacho']",Unknown,"['adolescence', 'beach', 'mexico', 'group sex', 'male friendship', 'road trip', 'coming of age', 'human relationship', 'new mexican cinema', 'self reflection', 'melodrama']",7.4,0.0,,0.0,,2001,7.236339342754344,3.4474446328274753,4.672828834461906
Fast Times at Ridgemont High,False,['Comedy'],en,20.575,1982-08-13,90.0,1141.0,"['Sean Penn', 'Jennifer Jason Leigh', 'Judge Reinhold', 'Robert Romanus']",Unknown,"['high school', 'friendship', ""rock 'n' roll"", 'based on novel or book', 'shopping mall', 'loss of virginity', 'coming of age', 'teacher', 'bong', 'drug humor', 'marijuana', 'teen movie', 'stoner', 'irreverence', 'teen comedy', 'woman director', 'teenager']",6.8,0.0,,0.0,,1982,7.040536390215956,3.0715352369694915,4.51085950651685
Mirrors 2,False,"['Horror', 'Mystery', 'Fantasy']",en,13.369,2010-10-18,86.0,386.0,"['Nick Stahl', 'William Katt', 'Emmanuelle Vaugier', 'Lawrence Turner']",Unknown,['death'],5.5,0.0,,0.0,,2010,5.958424693029782,2.6650731082470696,4.465908118654584
The Flintstones,False,"['Fantasy', 'Comedy', 'Family']",en,35.632,1994-05-26,91.0,2305.0,"['John Goodman', 'Elizabeth Perkins', 'Rick Moranis', ""Rosie O'Donnell""]",Unknown,"['friendship', 'plan', 'jealousy', 'manager', 'adoption', 'bad mother-in-law', ""family's daily life"", 'stone age', 'best friend', 'dinosaur', 'cavemen']",5.3,0.0,,0.0,,1994,7.743269700829004,3.6009221753547944,4.5217885770490405
Grave Encounters 2,False,['Horror'],en,17.022,2012-10-12,95.0,857.0,"['Richard Harmon', 'Stephanie Bennett', 'Sean Rogerson', 'Dylan Playfair']",Unknown,"['insanity', 'supernatural', 'halloween', 'haunting', 'dormitory', 'insane asylum', 'sequel', 'murder', 'ouija board', 'spirit', 'paranormal investigation', 'mental asylum', 'fake documentary', 'ghost', 'found footage', 'mental hospital', 'vlogger']",5.6,0.0,,0.0,,2012,6.754604099487962,2.8915932338128454,4.564348191467836
Planes,False,"['Animation', 'Family', 'Adventure', 'Comedy']",en,23.568,2013-08-09,91.0,1588.0,"['Dane Cook', 'Carlos Alazraqui', 'Val Kilmer', 'Julia Louis-Dreyfus']",Unknown,"['countryside', 'competition', 'training', 'crop duster', 'anthropomorphism', 'fighter jet', 'around the world', 'personification', 'dedication']",5.9,0.0,,0.0,,2013,7.370860166536716,3.201444783138521,4.5217885770490405
Centigrade,False,['Thriller'],en,12.804,2020-08-28,89.0,247.0,"['Génesis Rodríguez', 'Vincent Piazza', 'Benjamin Sokolow', 'Emily Bayiokos']",Unknown,"['pregnancy', 'based on true story', 'norway', 'stranded', 'snow', 'trapped', 'blizzard', 'trapped in car']",5.9,0.0,,0.0,,2020,5.5134287461649825,2.624958405235757,4.499809670330265
Cars 3,False,"['Animation', 'Adventure', 'Comedy', 'Family']",en,76.851,2017-06-15,102.0,5415.0,"['Owen Wilson', 'Cristela Alonzo', 'Chris Cooper', 'Nathan Fillion']",Unknown,"['trainer', 'sequel', 'anthropomorphism', 'travel', 'racing', 'high tech']",6.9,0.0,,0.0,,2017,8.59711281459211,4.354796743412666,4.634728988229636
Never Been Kissed,False,"['Romance', 'Comedy', 'Drama']",en,18.21,1999-04-09,107.0,1407.0,"['Drew Barrymore', 'David Arquette', 'Molly Shannon', 'Michael Vartan']",Unknown,"['chicago, illinois', 'high school', 'newspaper', 'journalist', 'entrapment', 'undercover', 'nerd', 'kiss', 'romantic comedy', 'love', 'prank', 'prom', 'reporter', 'humiliation', 'editor']",6.2,0.0,,0.0,,1999,7.249925536717988,2.955430976780465,4.68213122712422
Renfield,False,"['Comedy', 'Horror', 'Fantasy']",en,36.646,2023-04-07,93.0,1308.0,"['Nicholas Hoult', 'Nicolas Cage', 'Awkwafina', 'Ben Schwartz']",Unknown,"['police', 'vampire', 'gore', 'bugs', 'mob family', 'crooked cops', 'horror comedy', 'immortal', 'dracula', 'abusive relationship', 'bloody death', 'violence']",6.6,0.0,,0.0,,2023,7.1770187659099,3.6282267069019865,4.543294782270004
102 Dalmatians,False,"['Family', 'Comedy']",en,15.389,2000-10-07,100.0,1285.0,"['Glenn Close', 'Gérard Depardieu', 'Ioan Gruffudd', 'Alice Evans']",Unknown,"['prison', 'london, england', 'release from prison', 'parrot', ""women's prison"", 'puppy', 'pelz', 'dog', 'dalmatian', 'live action remake']",5.5,0.0,,0.0,,2000,7.1592919047975645,2.79661037808169,4.61512051684126
The Forsaken,False,"['Horror', 'Thriller']",en,13.175,2001-04-27,91.0,146.0,"['Brendan Fehr', 'Izabella Miko', 'Kerr Smith', 'Johnathon Schaech']",Unknown,"['vampire', 'full moon', 'poster', 'vampire hunter (slayer)', 'hitchhiker', 'homoeroticism', 'switchblade', 'playing chicken', 'blood sucking', 'traffic violation', 'virus']",5.3,0.0,,0.0,,2001,4.990432586778736,2.651479849613816,4.5217885770490405
